"Id","SalePrice"
2092,125488.140536507
2093,111388.772817746
2094,114351.728421827
2095,150020.491658806
2096,80966.3937912386
2097,92640.9139705578
2098,146763.018083475
2099,51886.0535569617
2100,81930.7813792535
2101,121267.252912976
2102,125034.828791964
2103,103154.341404184
2104,140131.22858091
2105,121638.558996482
2106,62229.9321687201
2107,224250.009839821
2108,111574.656306801
2109,109931.267019091
2110,136948.817736616
2111,144619.593575465
2112,140262.701128767
2113,123776.666995764
2114,113832.00038732
2115,161341.207367956
2116,121709.881740923
2117,149478.246144025
2118,125197.71627121
2119,108115.303956823
2120,115679.26698993
2121,100938.853707304
2122,106787.169499298
2123,88571.2762082764
2124,162879.217581256
2125,132223.406322616
2126,147727.236275428
2127,152467.293657747
2128,120211.021102827
2129,99109.9632742642
2130,140306.118552329
2131,130590.011579851
2132,118547.950411252
2133,124958.039352567
2134,116643.095462597
2135,96246.1777795912
2136,74744.7605534223
2137,113819.361403026
2138,131287.798642889
2139,155563.098780452
2140,138978.549337009
2141,140461.884646451
2142,127581.32932915
2143,145585.581254703
2144,116765.797350274
2145,137174.956496962
2146,162404.487864264
2147,149333.082129539
2148,134863.246712755
2149,146806.558098296
2150,227633.024324401
2151,113574.585182543
2152,178907.469366715
2153,169151.413919503
2154,107501.666438501
2155,139954.739613642
2156,266549.672811634
2157,230743.954949646
2158,237564.725500917
2159,208650.177002663
2160,173222.325190872
2161,244483.751782826
2162,382018.827098795
2163,347465.465261961
2164,248066.537811648
2165,188988.551618074
2166,149338.357932705
2167,217184.679548836
2168,198434.605598542
2169,196350.871158272
2170,219373.416970471
2171,149696.655849077
2172,130720.794032245
2173,166954.638671576
2174,231342.707340125
2175,300762.009860055
2176,327108.927746547
2177,239670.012661307
2178,214972.335780028
2179,141360.41603784
2180,226075.920309692
2181,190244.257442159
2182,224526.139976191
2183,189517.796295945
2184,126015.922190527
2185,120631.464001264
2186,144394.868556443
2187,152674.118890536
2188,156035.932733047
2189,238672.249687731
2190,80471.8919230845
2191,84630.5055490591
2192,91103.4334086352
2193,101530.771582241
2194,99828.9692778037
2195,113038.948557767
2196,102965.092802992
2197,117043.424722627
2198,167315.638129509
2199,172634.905505213
2200,139604.571143833
2201,138571.508293211
2202,203462.249960884
2203,140615.275414966
2204,178048.295533687
2205,112878.817352417
2206,135040.415197512
2207,203360.384666534
2208,239742.396656597
2209,225662.96760948
2210,118152.797764771
2211,115951.413271421
2212,115406.462337241
2213,104334.994805701
2214,130593.058234036
2215,102378.754890412
2216,148626.48648429
2217,73777.7173246918
2218,62868.6315670059
2219,65767.853312352
2220,60096.4543863924
2221,313642.08566758
2222,265603.347083171
2223,298982.039516438
2224,211388.62519874
2225,121334.315058054
2226,185454.997534933
2227,208521.461774325
2228,266139.102228762
2229,251995.13075016
2230,151891.587508844
2231,216505.520313229
2232,181460.205418937
2233,181311.881295611
2234,237925.853961032
2235,219693.586463636
2236,271551.002054844
2237,346273.060865847
2238,198716.239825023
2239,109346.549944217
2240,161632.817377974
2241,157986.205486827
2242,129023.234135794
2243,127908.829152127
2244,103687.089182496
2245,96371.2554530924
2246,141067.075533175
2247,106753.641793259
2248,126012.94175131
2249,128302.904462566
2250,136416.981759178
2251,100110.496896656
2252,173606.354918863
2253,148956.019453171
2254,170432.580713263
2255,186184.610877389
2256,185557.518288542
2257,204032.483564313
2258,165876.869888578
2259,174982.132123384
2260,148738.009679609
2261,186998.267955282
2262,207143.379816441
2263,368179.485669801
2264,438352.620893244
2265,170385.630394896
2266,281945.895726054
2267,366874.299296058
2268,406342.284143788
2269,146039.795951358
2270,191439.597247312
2271,217536.391506893
2272,200162.521547244
2273,163025.490009625
2274,177353.142094373
2275,164084.476463761
2276,192243.942741049
2277,183741.952680401
2278,146144.946763408
2279,128018.928717179
2280,120491.395587551
2281,168453.89685682
2282,188016.435753717
2283,101289.051821135
2284,109821.759968742
2285,146547.244283229
2286,123538.28105656
2287,354131.330830655
2288,266063.468031303
2289,389046.6558013
2290,442426.378667136
2291,327795.56150484
2292,424445.729814892
2293,464770.484672445
2294,410679.279298224
2295,449347.03101147
2296,284122.848589379
2297,308361.558858133
2298,315027.523146716
2299,389488.318440382
2300,339515.958125913
2301,281486.388005969
2302,242338.931473377
2303,238961.706590327
2304,242720.763768174
2305,183019.037697838
2306,180498.910303009
2307,187302.777247543
2308,224468.160425364
2309,273480.446813881
2310,207273.768086235
2311,190640.484213548
2312,175144.827350512
2313,174952.395694884
2314,174740.721177527
2315,174693.379056099
2316,187754.972962216
2317,182912.478455177
2318,175280.845186108
2319,178805.473531449
2320,188703.446437775
2321,237874.146500205
2322,176278.129785419
2323,181054.583870297
2324,169702.54088989
2325,212172.960984293
2326,166700.614979183
2327,208056.76519484
2328,222685.02118099
2329,186193.26318801
2330,177967.722882647
2331,364896.561211952
2332,384351.37782034
2333,318954.883825887
2334,244084.050343964
2335,266422.252701188
2336,336647.009720528
2337,203066.781679078
2338,281864.766569814
2339,218133.21460296
2340,406279.098180246
2341,221927.103965058
2342,238584.851771085
2343,224040.0354464
2344,213062.449477024
2345,243881.982808181
2346,214159.166433668
2347,195104.013369525
2348,235959.466055039
2349,175845.437051199
2350,287879.013958637
2351,253378.15521878
2352,250298.859944656
2353,229630.634686822
2354,133816.518397636
2355,145812.131395073
2356,154244.724504629
2357,194076.4104665
2358,192651.153136636
2359,130675.067006805
2360,116683.875648524
2361,140305.174819544
2362,281977.741449214
2363,142640.819680278
2364,159866.362292291
2365,220418.346771096
2366,192546.954224585
2367,227235.638418925
2368,216789.251774597
2369,226473.172871101
2370,163722.451011115
2371,167172.595803017
2372,182858.02731536
2373,270732.869681369
2374,311355.79897186
2375,250280.139216312
2376,272625.906584385
2377,362291.652254223
2378,140895.150670143
2379,194904.597992437
2380,147494.194936082
2381,164653.838775727
2382,202160.194081765
2383,204899.73892205
2384,244657.741490958
2385,162335.98154869
2386,136294.309489737
2387,137595.516554776
2388,97835.2733731325
2389,122100.411070519
2390,144696.92216929
2391,138814.075706754
2392,113856.732433223
2393,166418.983329705
2394,141177.672019988
2395,203675.807097487
2396,144048.644073588
2397,222012.835058596
2398,136042.047419143
2399,58213.6499903156
2400,55203.1986727275
2401,112261.452044898
2402,136337.951784928
2403,139222.122429361
2404,149561.636329609
2405,157005.079259276
2406,141729.246136694
2407,123402.692272968
2408,144634.198804324
2409,125539.909612039
2410,170498.292914517
2411,120417.591393759
2412,154216.594690325
2413,129031.29452905
2414,135619.530098431
2415,134198.38993964
2416,126161.316028727
2417,132146.758801184
2418,127451.321775177
2419,127439.804797476
2420,128144.007438137
2421,143822.536755596
2422,110174.800403738
2423,118330.124998836
2424,149434.170210953
2425,203248.834764195
2426,135666.522437347
2427,130525.310407909
2428,178314.600883428
2429,116024.321565891
2430,132012.509905084
2431,113952.668793985
2432,143705.485562528
2433,142130.36366962
2434,135958.629458116
2435,148457.276082665
2436,107674.958817696
2437,109887.622298616
2438,129735.749850363
2439,111886.505992897
2440,120695.678195815
2441,92098.3871686347
2442,97856.1862872104
2443,122140.858031978
2444,127963.784983043
2445,84009.9339876227
2446,129917.254069513
2447,180649.700976054
2448,135648.660530372
2449,106030.533770767
2450,147298.515626954
2451,127558.9868653
2452,205116.672212534
2453,95346.2078868031
2454,114330.754504882
2455,121628.56534676
2456,134397.405797558
2457,128138.85450651
2458,125804.307183471
2459,112898.007558262
2460,136881.414086502
2461,117132.98604845
2462,137071.162601738
2463,121498.231329117
2464,175035.342957727
2465,139875.93261886
2466,116017.419003612
2467,139774.275455334
2468,80474.4508547313
2469,80196.0746740675
2470,190682.073366416
2471,201627.417064415
2472,163685.417571644
2473,116344.980700162
2474,86162.9226497507
2475,223196.394789498
2476,116932.103274085
2477,126541.410435754
2478,149710.481636505
2479,106180.639789804
2480,149147.651187975
2481,122156.498881639
2482,127220.750449894
2483,115754.395609752
2484,121008.342413816
2485,122564.056887364
2486,159098.297934521
2487,174920.999742544
2488,159710.102451823
2489,145968.986436649
2490,149954.921660747
2491,92640.5992887457
2492,183639.179795091
2493,145081.480877898
2494,153945.725121131
2495,91540.5294961862
2496,251429.798889064
2497,155103.800855878
2498,115011.509315957
2499,90843.7537149933
2500,132139.300417886
2501,135638.779230191
2502,151955.912444957
2503,97398.5905262932
2504,174747.23550491
2505,220233.266810309
2506,252630.434593235
2507,282802.421115559
2508,253119.208016519
2509,215689.31360407
2510,222006.97724872
2511,178588.578968471
2512,201485.895364423
2513,212646.97743193
2514,259485.06337568
2515,147265.537734266
2516,165351.804256339
2517,140214.077817456
2518,152378.264620193
2519,219175.922482504
2520,214766.19911062
2521,190297.56168183
2522,218952.793109294
2523,127299.323004002
2524,135543.678026089
2525,148086.825729135
2526,137388.824383853
2527,116305.05628465
2528,134263.77634423
2529,131084.79718428
2530,116866.646380564
2531,252354.420604253
2532,225025.385569421
2533,195538.335059979
2534,230753.370237225
2535,316085.174862613
2536,233708.24352546
2537,224788.13154128
2538,183040.143458945
2539,190288.068670123
2540,172929.571129823
2541,183566.968558434
2542,167677.898753625
2543,129046.984003819
2544,125054.457287944
2545,136836.843707239
2546,132546.578059066
2547,138721.570457694
2548,148644.899654449
2549,159382.37210684
2550,253768.215722187
2551,138542.999292647
2552,128975.40140919
2553,79870.3843353574
2554,101105.983687944
2555,116313.198067382
2556,102563.861965864
2557,112521.680228949
2558,149840.471317883
2559,134672.015560934
2560,142702.881094261
2561,134176.683314124
2562,125922.337843986
2563,149625.144630072
2564,196070.544085533
2565,129079.933988123
2566,152516.704281478
2567,130669.870536662
2568,191629.061171108
2569,199231.663568735
2570,117217.294006556
2571,171029.7824429
2572,159690.102612085
2573,214264.851801977
2574,253495.418079747
2575,130417.274498203
2576,129411.323523365
2577,154918.578061119
2578,84232.5343608822
2579,66503.7128853282
2580,112884.097031242
2581,111304.891065393
2582,105077.791622212
2583,277687.521801586
2584,168072.284326313
2585,176797.284394285
2586,214250.771212415
2587,196951.310378189
2588,144684.244052551
2589,149592.915588328
2590,213566.322241104
2591,204130.012586376
2592,217709.63205416
2593,258893.465852728
2594,179460.938228073
2595,204761.282274768
2596,319928.605864538
2597,186599.519865863
2598,282403.44968758
2599,308387.43332078
2600,139483.623987457
2601,148413.340983888
2602,83807.0824740246
2603,92804.7421953816
2604,86599.7838327629
2605,78161.5594700231
2606,148496.393299674
2607,194162.283991853
2608,200444.017646629
2609,162133.430237117
2610,107265.840543339
2611,121431.024287879
2612,153178.691682988
2613,130120.533921093
2614,129203.950869036
2615,153231.667105251
2616,140382.127247011
2617,181141.451972691
2618,185066.494490499
2619,199416.039100171
2620,183742.821027751
2621,174618.586712187
2622,182148.273835494
2623,249880.244831686
2624,308433.613982872
2625,298905.583770736
2626,170518.176031219
2627,168153.135948401
2628,465740.750974919
2629,501423.411074677
2630,338373.272224478
2631,437390.540651563
2632,446621.339861247
2633,293954.075921347
2634,401017.507757967
2635,157631.221374984
2636,183229.387777802
2637,179226.113203232
2638,254998.375584939
2639,185373.673920114
2640,153789.310734432
2641,107050.898865929
2642,190537.057506737
2643,100210.388994582
2644,127825.657749389
2645,101518.9635364
2646,93689.462087949
2647,99638.6078188021
2648,144628.309040358
2649,142331.946899859
2650,142441.570132121
2651,143692.516439253
2652,429369.835015522
2653,248314.24630666
2654,237303.705132264
2655,413224.266639916
2656,314154.483226907
2657,346991.683890788
2658,296631.305147297
2659,293386.778210057
2660,354507.525823075
2661,337352.845826701
2662,359722.94466163
2663,282851.349132449
2664,267575.93028291
2665,311300.663625903
2666,282929.069038741
2667,164279.164991861
2668,181173.661549112
2669,170745.848042842
2670,274258.791053842
2671,183960.296424612
2672,191103.501422407
2673,207275.896115328
2674,199573.762478967
2675,166782.61970099
2676,189743.480260543
2677,190450.464484984
2678,248592.305555985
2679,273755.766492949
2680,274955.641926046
2681,395187.029043676
2682,322258.10607269
2683,527663.603382903
2684,313520.514961945
2685,332304.955149429
2686,259096.261372861
2687,326417.942455775
2688,223125.142133232
2689,207423.273748138
2690,453388.928149116
2691,183446.641367781
2692,132440.203477239
2693,191412.265088778
2694,128121.095571882
2695,193973.467470284
2696,186522.516011687
2697,184950.296343817
2698,191533.112713624
2699,169440.748013303
2700,157830.864695515
2701,151913.171854889
2702,110812.350367952
2703,128688.637250663
2704,139730.26557415
2705,121877.83741333
2706,121173.31538686
2707,125119.580016975
2708,133104.10388943
2709,101998.164993103
2710,127712.764728908
2711,280201.012204457
2712,373422.232002367
2713,169629.910050685
2714,149521.572199501
2715,166621.897325462
2716,144317.257313805
2717,180666.972332912
2718,227368.822296809
2719,155783.681406373
2720,174773.683356036
2721,138167.434956019
2722,160098.914553364
2723,145073.855288969
2724,129199.495271156
2725,134268.880288691
2726,146986.784874565
2727,179145.128822671
2728,169919.703124797
2729,146600.664753628
2730,144930.592711027
2731,129331.001750729
2732,125125.259214458
2733,159651.149465636
2734,148884.201584337
2735,132529.778136747
2736,140482.898000774
2737,127599.300893312
2738,135055.544977109
2739,164700.173224746
2740,132296.796813675
2741,143590.53910147
2742,147530.786837868
2743,148704.8542126
2744,158738.873703273
2745,139439.745095435
2746,137292.314933226
2747,141496.138156589
2748,114759.973066583
2749,129476.191670814
2750,132937.859304009
2751,135290.5245888
2752,192244.323363832
2753,150725.895641794
2754,226881.929143205
2755,131354.012933562
2756,87079.6049709722
2757,66983.4276466176
2758,84289.871408495
2759,154792.615383279
2760,120928.972869143
2761,144107.566991278
2762,146782.535529083
2763,193605.391724831
2764,144608.479502564
2765,300537.683715306
2766,134298.773005146
2767,87027.5257908215
2768,128830.277961715
2769,130769.570883608
2770,142729.315383896
2771,114627.800215396
2772,115438.039829499
2773,155611.465918998
2774,136073.985249939
2775,114752.531169812
2776,136434.592194421
2777,147269.732409245
2778,97800.262059978
2779,120403.694018353
2780,98333.6902816389
2781,95942.1773035385
2782,92335.1951192405
2783,103032.922855194
2784,125497.6011025
2785,133911.889085585
2786,64331.0886913083
2787,123094.472612372
2788,74956.0553693349
2789,179533.194824864
2790,88061.4845586899
2791,114580.472287413
2792,58390.7256690172
2793,172273.598582616
2794,100582.501367028
2795,122112.334978753
2796,99223.0037987704
2797,195766.118831423
2798,108011.107106276
2799,120001.610532704
2800,67274.242963525
2801,109523.123413483
2802,130839.009352907
2803,165343.050449821
2804,128471.80820898
2805,98850.6867878466
2806,83523.7471036695
2807,160802.311601363
2808,148735.915557965
2809,137628.760244976
2810,131635.046387404
2811,157202.118715954
2812,148040.36927986
2813,157015.151206563
2814,159866.642175236
2815,99384.3336151385
2816,263840.939464907
2817,153335.944908479
2818,126305.998931598
2819,160272.657963242
2820,141012.848796194
2821,112558.91554193
2822,201920.745198132
2823,290815.972303633
2824,183062.572755178
2825,140632.099167566
2826,131613.380518963
2827,141302.243931677
2828,205771.622669836
2829,198481.824943998
2830,227719.723976431
2831,173667.741885374
2832,253029.422739183
2833,287077.399183403
2834,208548.773869787
2835,213310.968969361
2836,189685.780299581
2837,139427.334774348
2838,150042.150009586
2839,180445.153448058
2840,199787.366297912
2841,205282.140889263
2842,229831.771192092
2843,150522.773103035
2844,160798.876121243
2845,124385.059407108
2846,208250.048515038
2847,196021.673579635
2848,215914.707504763
